borrower_id,age,gender,income,employment_duration,housing_status,loan_amount,tenure,credit_score,previous_defaults,debt_to_income_ratio,default
2283,32,Male,46510.3098676595,351,Rent,14516.426916747934,48,808,0,0.3058100160552554,0
2284,25,Female,70030.608487488,48,Mortgage,16634.274112355175,36,585,0,0.27967485507984713,0
2285,54,Female,40675.78435612138,463,Mortgage,5892.122168402306,60,532,0,0.18449081707579182,0
2286,68,Male,48234.97074537425,355,Rent,10883.806664714255,36,615,0,0.5868105634033067,0
2287,57,Female,109581.09927602776,337,Rent,29606.01467749461,60,760,0,0.1457063521191417,0
2288,35,Female,47774.14184789386,461,Own,29761.902785396458,60,849,0,0.400511196115263,0
2289,64,Male,85324.79720598811,157,Rent,17051.100687768,60,620,0,0.5798012223158377,0
2290,56,Female,60039.75314777666,65,Own,25437.870512435293,12,474,3,0.2874658085316566,1
2291,35,Female,38925.820138483,460,Rent,19108.45826105417,36,338,0,0.22621067485583637,0
2292,63,Female,35585.32025649139,346,Mortgage,14428.494213329312,48,732,0,0.5777614899055243,0
2293,68,Female,49854.54810000587,58,Own,7462.409562538927,24,784,0,0.5008696663977288,0
2294,43,Female,27470.53750506885,308,Rent,6385.448423267291,48,357,1,0.4275125176819441,1
2295,26,Female,32722.680672085997,307,Own,7423.1101440347165,36,795,0,0.4059942135058857,0
2296,66,Male,41538.78797948441,336,Own,31148.571698681953,24,433,2,0.2800630609970808,1
2297,64,Female,55866.870838544586,158,Own,23732.37567357615,48,808,0,0.4206596491105138,0
2298,63,Male,86519.94423482093,270,Mortgage,29409.789709239445,24,455,0,0.46251271162693763,0
2299,65,Male,40300.91146403474,120,Rent,18996.79212355595,36,500,0,0.11586548827806767,0
2300,41,Male,59230.36092756226,253,Rent,6195.036179409184,60,798,0,0.1588450206311964,0
2301,43,Male,17442.043068358966,403,Own,21033.212758503938,36,701,0,0.2575552107193497,0
2302,63,Female,71205.77281774634,260,Rent,27697.413215455916,12,795,0,0.26156420847316275,0
2303,36,Female,15566.348501460881,134,Mortgage,21397.514541084543,24,787,0,0.550257967239332,0
2304,67,Female,65967.72944202869,273,Own,1832.0944108172753,36,459,0,0.4422526994249588,0
2305,35,Male,48381.50093436393,55,Mortgage,1000.0,60,510,0,0.28675224090597196,0
2306,45,Female,47586.941145204204,330,Mortgage,21363.951666716748,60,752,2,0.5046010763445246,1
2307,56,Female,43994.70564162338,95,Rent,11874.802001583566,36,369,0,0.2615974357355185,1
2308,31,Female,23974.947512158044,113,Rent,18123.889414516645,48,613,0,0.5953780749745514,0
2309,35,Male,25034.58980262394,474,Own,7765.057902750734,36,730,0,0.49080990409096314,0
2310,24,Male,66730.40312077964,473,Mortgage,16267.39621652954,60,681,0,0.5041950140807537,0
2311,41,Female,50238.735603627756,356,Rent,3997.162333973307,36,466,1,0.23048626988262724,1
2312,33,Male,43848.86529637476,428,Own,17471.223991055136,12,690,0,0.17251691245379838,0
2313,42,Male,58867.959012721134,27,Own,22283.442253308534,48,618,0,0.2947695236590777,0
2314,39,Female,52026.20566442503,305,Rent,22837.448085542615,36,416,0,0.26711787524463104,0
2315,54,Male,34141.3690012024,1,Mortgage,1933.13674419352,60,811,0,0.48491607004355153,0
2316,34,Male,99219.92451685164,211,Own,19689.52002116022,36,502,0,0.1871440598898297,0
2317,24,Female,64815.12757006215,67,Rent,9124.123956224299,36,461,0,0.3637331425268886,0
2318,68,Male,52541.37146719111,127,Own,30269.913952575873,24,761,0,0.4140966499109614,0
2319,66,Male,39727.773955721204,332,Rent,24560.89126523964,36,500,0,0.29258274293948217,0
2320,47,Male,69055.1937838838,23,Own,15258.560468730955,12,530,0,0.200303656446258,0
2321,49,Male,34248.64260547809,252,Mortgage,36820.27162680672,60,815,0,0.5478333999512625,0
2322,67,Male,32564.50518061474,367,Own,7723.049241958778,24,505,0,0.1694200228581422,0
2323,48,Male,83866.51271480764,229,Rent,14430.127698846949,36,630,0,0.25190218699251776,0
2324,55,Male,50613.50352141418,175,Rent,20413.26553334886,48,646,0,0.4782836896626075,0
2325,28,Male,34733.01626569775,428,Rent,35344.870482865925,12,648,0,0.40265576515600376,0
2326,36,Female,50113.713960793546,374,Mortgage,29636.1039349854,12,459,0,0.4653227746014066,0
2327,62,Female,67003.73107696752,220,Rent,23017.401735048967,12,551,0,0.5043833153948771,0
2328,56,Female,62425.089079103855,441,Rent,6225.723861507591,24,521,0,0.5476964437346882,0
2329,50,Female,69485.24526172904,35,Mortgage,6211.116632260624,36,693,0,0.2522825077025427,0
2330,38,Male,25008.881945210396,1,Rent,21953.86031673659,12,695,0,0.33715258014439853,0
2331,22,Female,68982.9832334969,382,Rent,2475.2850301766593,36,466,0,0.44415507181456837,0
2332,69,Female,46418.82447897707,360,Mortgage,18203.654398324477,48,751,0,0.49737283190430726,0
2333,33,Male,51782.01533407753,273,Own,23042.276995382526,36,437,0,0.3889083819464745,0
2334,24,Male,74189.88987289558,176,Rent,1000.0,36,509,0,0.3568740889783263,0
2335,46,Male,64054.51346542579,263,Own,21478.58928187403,36,513,0,0.4458817727924935,0
2336,45,Male,57021.049619093574,185,Mortgage,23958.82280537286,60,659,0,0.2910144954668942,0
2337,50,Male,15000.0,14,Rent,11367.188885707668,24,534,0,0.5468521480828009,1
2338,31,Female,49089.96289239427,400,Rent,13433.36865015453,36,696,1,0.20610946775996417,0
2339,27,Male,34306.49224858999,278,Mortgage,1000.0,12,603,0,0.5420021049939084,0
2340,51,Female,64220.90608794726,193,Rent,13903.436019834335,60,408,0,0.4218083498865335,1
2341,64,Female,69819.16374071324,197,Own,1000.0,36,689,0,0.40032922716566643,0
2342,30,Male,43959.37954434474,348,Own,8100.450042082229,60,419,2,0.3349774317243428,1
2343,59,Female,36659.170484226255,410,Mortgage,10977.531337340257,24,509,0,0.17737302134701702,0
2344,33,Female,81126.01591031866,420,Rent,3441.524123949868,60,726,0,0.5324670701851408,0
2345,51,Male,37937.04865972611,304,Rent,2530.1330392306572,12,843,3,0.1262669791998541,1
2346,27,Female,26109.249859274958,63,Mortgage,3021.2082160297323,36,629,0,0.23498283347383211,0
2347,69,Female,33346.576939621125,289,Own,27207.121452171483,12,525,0,0.1548533734856792,0
2348,62,Female,38900.0122377158,17,Own,14299.525790390055,48,446,0,0.1534176559505717,0
2349,62,Male,32772.73894100904,63,Mortgage,27663.378568988875,60,639,0,0.2952113826012127,0
2350,56,Male,66907.82766556145,361,Rent,10951.439100785188,60,479,0,0.18021284673932933,0
2351,40,Male,15000.0,329,Own,11166.118370783548,60,589,0,0.3906928930273814,0
2352,24,Female,32348.791771089418,357,Rent,10764.502514475127,24,486,0,0.4135794698198857,0
2353,27,Male,49050.051090902736,250,Own,1000.0,12,785,0,0.5410468637085606,0
2354,21,Female,54204.924400045864,427,Rent,20065.49435001873,48,636,2,0.2498339632700072,1
2355,64,Male,83836.69675049167,16,Own,13930.724050902394,24,407,0,0.2545891917021428,0
2356,65,Female,80904.75425527373,442,Rent,15514.040485897889,24,425,0,0.22318436241033726,0
2357,62,Male,17985.256881109155,140,Mortgage,1000.0,36,333,0,0.4909051659757827,1
2358,67,Male,15000.0,307,Own,14713.696175390769,48,737,0,0.3140300400932792,0
2359,33,Female,50499.42524741998,443,Mortgage,10614.482168466373,60,575,2,0.3762110066762463,1
2360,42,Male,36536.295270738236,425,Own,16256.2231065504,60,793,0,0.287308755636943,0
2361,41,Female,26159.47316033629,474,Own,14240.715811020818,36,481,0,0.17840646473664543,0
2362,42,Male,50322.41794921309,319,Own,10146.056089060803,60,538,0,0.15126485441051965,0
2363,48,Male,54613.94636668869,244,Rent,20631.13527179323,12,647,0,0.5341367331616506,0
2364,29,Female,33220.63120711645,449,Own,25246.964041062318,60,445,0,0.2327408408289748,0
2365,46,Female,37518.30509925012,289,Mortgage,10922.031117969995,12,343,0,0.5708099577755285,1
2366,29,Female,34759.169452247006,350,Rent,1000.0,36,798,0,0.5736467206399765,0
2367,35,Male,41770.17517557439,86,Rent,1174.615607664984,36,594,1,0.33946077858647916,1
2368,30,Female,60828.881987794746,198,Own,19228.25138726303,12,830,0,0.5792941132676199,0
2369,44,Male,28441.882776968265,357,Rent,27958.131758632488,60,510,0,0.11424360817853993,0
2370,62,Female,37186.30013004798,447,Own,1000.0,36,701,0,0.14582528987270596,0
2371,28,Female,42014.35713828996,160,Mortgage,4821.370584867536,36,530,0,0.22165483997410643,0
2372,44,Female,49864.951896897204,139,Rent,11674.979904814825,12,638,0,0.20459670082200163,0
2373,36,Female,55519.68985824945,75,Rent,1000.0,36,304,0,0.22631892261991157,0
2374,69,Female,90845.15681021583,18,Mortgage,14033.37178235209,60,610,2,0.3261471652196384,1
2375,46,Female,61442.514352167804,392,Mortgage,18631.20798335034,36,461,3,0.13146067666544245,1
2376,47,Male,61918.62694078333,329,Own,19797.983239969704,12,515,0,0.37769414184917405,0
2377,57,Female,44667.73973440926,400,Rent,11002.14487740959,60,470,0,0.2547271125386318,0
2378,24,Male,30402.68408605135,49,Mortgage,11435.339973996184,48,551,3,0.1357737660725429,1
2379,44,Female,39435.71970300435,231,Rent,4787.324726886367,12,337,0,0.47660463445287027,1
2380,39,Female,35793.350195702165,294,Mortgage,1000.0,48,527,0,0.4267148846310653,0
2381,56,Female,57844.613511091324,424,Rent,13124.91427469511,36,577,0,0.49671503248319804,0
2382,59,Male,16974.37152752534,393,Mortgage,19083.4463074402,60,584,0,0.5696169791732242,0
2383,30,Male,61850.674391744884,11,Rent,15160.184988129431,36,809,0,0.3928826219260412,0
2384,45,Female,47655.208211279496,334,Own,26090.298945301096,60,665,0,0.4933580011766846,0
2385,38,Male,64666.964653780764,478,Rent,18453.871808907796,24,367,0,0.199591354189432,0
2386,39,Female,35521.83621691453,14,Own,21595.048293558888,36,403,0,0.3051834778875703,0
2387,56,Female,31972.605703155084,27,Own,16677.033669749413,36,700,0,0.36503549374780686,0
2388,30,Male,41866.62561923113,387,Own,33591.59720124118,36,545,2,0.37060690300202936,1
2389,53,Male,41387.01494492348,291,Rent,10101.752003341542,12,491,1,0.4591686567235892,1
2390,25,Male,66126.9682214986,374,Rent,21787.71156653448,60,595,0,0.4979705128410621,0
2391,67,Male,65936.0966611413,320,Own,17478.033480143215,60,443,0,0.43342646339700797,0
2392,69,Female,88100.46167070838,249,Mortgage,22380.17750817398,60,325,0,0.1236227446743248,0
2393,55,Male,40090.157109642074,97,Rent,18335.080467559736,12,550,0,0.2756083810606983,0
2394,64,Male,15000.0,302,Rent,14576.07833756031,60,492,0,0.38621951022381795,0
2395,54,Female,41811.54853938364,336,Rent,18782.242786665294,36,680,2,0.35393473002855924,1
2396,53,Male,54613.15850416714,38,Rent,20033.52748482256,48,301,0,0.12239848375771609,0
2397,41,Male,64290.61382104338,37,Own,21336.25277923142,24,344,0,0.59031828452644,1
2398,37,Male,56072.08542567439,299,Mortgage,29632.864308439144,60,302,0,0.5780527636203253,1
2399,42,Male,40074.44933820602,178,Mortgage,16936.8584673484,12,748,0,0.4868808962770812,0
2400,68,Female,84283.28714831114,96,Mortgage,4026.2541810699986,12,434,0,0.12767661981408765,0
2401,57,Female,29325.283988755473,379,Mortgage,16645.90820459079,60,590,0,0.3151039177537298,0
2402,35,Male,44507.10302876324,468,Own,10550.809863800077,48,577,0,0.3048847763844198,0
2403,55,Male,28401.803182783842,281,Rent,10276.826239764985,60,475,0,0.3790130085623903,0
2404,48,Female,50391.53524180344,237,Rent,11785.800313971198,12,581,2,0.12796422893290257,1
2405,27,Male,81780.1151754574,163,Own,5972.708985194227,24,419,0,0.3118283229991886,0
2406,52,Male,47181.48152202374,452,Rent,1000.0,48,473,0,0.47891965849882223,0
2407,31,Male,47304.00295813042,96,Own,29752.02838403712,60,738,1,0.5990039747837442,0
2408,30,Male,16080.759832454816,256,Mortgage,10114.737189713058,24,758,0,0.3977216070734767,0
2409,29,Male,44260.156284180026,308,Own,1000.0,60,640,0,0.5703061556190031,0
2410,34,Male,73009.74100066704,261,Rent,16788.0707398563,48,420,0,0.5992692405931485,0
2411,33,Male,44995.27668685851,292,Rent,21156.40716846235,12,792,0,0.3173909639583451,0
2412,45,Male,43644.19572175378,257,Rent,13219.357498820962,48,575,0,0.4343452157233484,0
2413,22,Male,72114.29151686587,248,Mortgage,2113.8820563486843,36,328,0,0.20660756079973572,1
2414,55,Female,43728.717740588705,244,Own,1000.0,60,543,0,0.3378232218808169,0
2415,27,Female,75841.07264454245,250,Own,37816.109693836916,24,620,0,0.1392057715018449,0
2416,41,Female,24307.208092245106,122,Rent,1000.0,24,651,0,0.11457488925320877,0
2417,38,Male,63557.0794968206,324,Own,1000.0,48,831,0,0.5464596675023393,0
2418,23,Male,82926.58415390913,473,Rent,11912.379222889427,48,380,0,0.5292001658122869,1
2419,62,Female,70157.13794909827,168,Own,23218.481214131505,48,592,0,0.25603232912888874,0
2420,59,Male,15000.0,434,Mortgage,31584.973401983894,24,593,0,0.3284765218550334,0
2421,61,Female,37233.93517138233,174,Mortgage,12867.015670531671,12,796,0,0.34680515206610707,0
2422,69,Male,45160.96950684434,268,Own,12728.957636665287,24,757,0,0.3603505616034076,0
2423,31,Female,70199.10993414161,203,Mortgage,2160.340165688929,12,359,0,0.1672855022524071,0
2424,59,Female,23367.637675771286,324,Mortgage,25882.514829250467,48,842,0,0.4875293808503749,0
2425,44,Female,29621.266592147043,65,Mortgage,14302.786398616978,36,679,0,0.27390784627761866,0
2426,66,Male,17896.971396400153,314,Rent,14629.50469194289,24,623,0,0.11584759061497138,0
2427,39,Female,33483.994998243725,323,Own,19334.389957704097,48,361,0,0.438280761334924,1
2428,24,Male,24967.86686055374,58,Own,18018.3599049436,24,445,0,0.5149387480501273,0
2429,46,Male,81958.11720392817,218,Rent,13597.185336150462,48,661,0,0.5590633933534243,0
2430,58,Male,37052.45458704067,372,Rent,28209.795834699366,24,352,3,0.4372026603185598,1
2431,62,Male,63818.50584260017,265,Mortgage,1000.0,60,701,2,0.19563950855292014,1
2432,52,Male,50359.3901443774,140,Own,17112.938528751358,24,748,0,0.3948902657200266,0
2433,59,Male,50079.22561849175,235,Rent,19071.69281435307,60,382,0,0.5558809915806047,1
2434,65,Male,38171.123609211216,385,Mortgage,10876.067611189716,12,678,1,0.27528004881658086,0
2435,66,Female,65400.44974261415,217,Own,21164.49697472372,24,757,0,0.5766753608869706,0
2436,56,Female,53086.88465284682,14,Mortgage,21630.886979812058,12,380,0,0.14883953586239465,0
2437,60,Female,51934.87825878094,301,Own,26098.14365230166,36,813,2,0.4640263719527725,1
2438,57,Male,38131.587796441534,440,Mortgage,13884.403228680694,60,608,0,0.15995558624853348,0
2439,53,Male,41404.48147693959,137,Own,12828.512006462584,24,793,0,0.4994376514525779,0
2440,56,Male,61778.22235150849,405,Own,20391.944816425035,12,535,0,0.14882783192288582,0
2441,23,Male,54601.11223091002,231,Own,13025.167663373844,48,336,0,0.26286252003243893,0
2442,29,Female,52469.4462901708,88,Own,1000.0,12,624,2,0.48843085710690226,1
2443,28,Male,34919.15016664905,462,Mortgage,23624.233722184435,24,355,0,0.3300966353871736,0
2444,53,Female,88882.15407050989,76,Rent,1000.0,36,420,0,0.541343235507193,1
2445,26,Male,40405.865208843534,135,Own,19016.7692890346,60,613,0,0.3008689310287129,0
2446,61,Female,49394.94676549159,404,Own,40384.93459061731,48,510,0,0.5974790601442754,0
2447,59,Male,46259.32742250559,468,Own,20332.14753644094,12,402,0,0.10933739653015992,0
2448,24,Female,89094.22394522576,405,Own,8058.939186996713,24,738,0,0.4480311030421438,0
2449,33,Male,44183.70774584825,109,Mortgage,10486.358267448782,24,337,0,0.557943813929339,1
2450,69,Female,42353.16118048693,352,Rent,18706.237661254763,60,713,2,0.36799323650625926,1
2451,22,Male,52366.22296233339,300,Rent,14786.282397340461,48,523,0,0.5942546193638233,1
2452,25,Female,36129.18221075629,90,Rent,22562.525293212908,12,592,0,0.45401225063546846,0
2453,64,Female,52231.99433803027,423,Mortgage,29500.836507245265,12,454,0,0.31476314709504005,0
2454,47,Male,97432.0716033554,369,Rent,28144.12089961004,12,331,0,0.3576886888848202,1
2455,52,Female,55993.91111102183,405,Mortgage,3441.8529441477476,60,533,0,0.5387347808280072,0
2456,41,Male,55264.91843453163,413,Mortgage,15159.987701296925,60,788,0,0.578791749137077,0
2457,28,Male,35641.902141815764,189,Own,19928.01636922484,48,632,0,0.37794313619857745,0
2458,58,Male,84184.14308705926,72,Mortgage,30169.432051679047,12,316,0,0.25357512279320293,1
2459,28,Female,88780.65401595959,172,Rent,18591.744686594917,12,713,0,0.21966255080057515,0
2460,23,Female,67053.60751654021,34,Rent,8162.997132132051,48,539,0,0.3385241048502361,0
2461,64,Male,63076.66446124758,209,Rent,19350.42734934468,48,585,0,0.248169283327112,0
2462,23,Male,45304.69297122366,297,Own,33192.85400934305,48,645,1,0.31041836186313676,0
2463,42,Female,57826.75161689245,132,Own,12475.985279809993,24,674,0,0.5172334025327466,0
2464,26,Female,33296.847902749854,282,Own,7986.6374738961185,48,315,0,0.3359937929397815,1
2465,22,Female,27477.7204844252,197,Mortgage,14675.284296824657,36,559,2,0.4204394450280756,1
2466,43,Male,20252.80166548514,445,Rent,8491.24635299795,60,660,0,0.14505341928637253,0
2467,64,Male,58213.47946549597,31,Mortgage,23269.884095111323,48,698,0,0.4810636148508015,0
2468,22,Male,22432.51055358624,135,Mortgage,8564.072978844668,24,759,0,0.3414521213114575,0
2469,58,Male,40007.29193775034,247,Rent,27925.329656927897,36,815,0,0.2804712689848472,0
2470,37,Male,48775.41249596046,358,Own,19952.86293889361,24,384,2,0.40549471421361716,1
2471,55,Female,69905.80799044063,340,Rent,21969.977639624532,24,362,2,0.1509928962870278,1
2472,54,Male,38435.5966675816,145,Mortgage,21893.376567344687,24,399,0,0.3069993262135805,0
2473,43,Female,72265.44625478785,333,Mortgage,23518.696335748304,24,594,0,0.5054862155095717,0
2474,50,Female,68783.17826288364,142,Own,11906.271112478044,12,461,2,0.23103202632059602,1
2475,28,Male,28573.83344658051,233,Mortgage,5219.336584892639,60,477,0,0.5570480680476161,0
2476,42,Female,72456.50987770551,409,Mortgage,10238.41247094733,12,743,0,0.40182179972494936,0
2477,64,Male,44328.37755716928,436,Rent,24263.53772343013,36,627,0,0.37039182538981164,0
2478,56,Female,40020.977525481634,43,Own,1000.0,12,627,1,0.2997855003574894,0
2479,25,Male,44412.9344917335,31,Rent,1000.0,36,341,1,0.47099972240444743,1
2480,33,Male,49929.88546482652,230,Rent,17245.66275007245,48,541,2,0.3822338302501008,1
2481,49,Female,41699.10799124731,27,Rent,23442.42010105957,36,641,0,0.49827113808982737,0
2482,51,Male,33206.16679277505,422,Mortgage,24799.906627978336,12,390,0,0.2658394591023666,0
2483,67,Female,34974.888126106525,159,Mortgage,5492.033373057349,12,327,0,0.4510072097534692,1
2484,36,Male,52778.85619408031,332,Own,3204.3807268747405,36,758,0,0.5717213365686841,0
2485,62,Male,46790.72896365911,206,Mortgage,8138.79375225328,12,684,0,0.2399593986352853,0
2486,50,Male,60546.19386799127,17,Own,11072.013141032054,36,786,0,0.5905008381814939,0
2487,36,Female,51047.25794406525,102,Rent,11646.991588765533,24,519,0,0.30526362676735985,0
2488,32,Female,51540.27991967517,69,Rent,16211.780256124466,60,563,0,0.11926617385113011,0
2489,37,Male,61856.244696685746,118,Mortgage,29056.251205951456,36,420,0,0.27885059616520824,0
2490,36,Female,78378.36143825369,138,Mortgage,14392.740945611658,24,345,0,0.17482116032123615,1
2491,32,Male,79180.44696583778,159,Own,24376.498261971017,24,579,0,0.2521426871460015,0
2492,28,Female,76808.12840228436,231,Mortgage,21546.606760964984,24,414,0,0.14798480867020788,0
2493,40,Female,67408.98339482615,147,Mortgage,7897.528153334399,24,467,0,0.1891018027533183,0
2494,23,Male,91708.21244184297,352,Mortgage,21430.94638855233,36,734,0,0.16334947712139455,0
2495,36,Male,58756.47532487145,423,Rent,20743.90365157285,12,545,0,0.12173814597722857,0
2496,50,Male,56510.91630644144,391,Mortgage,14994.498424998543,24,783,0,0.24809318639276554,0
2497,65,Male,94878.42551006099,242,Mortgage,16738.321784180345,48,674,0,0.5704800122923285,0
2498,43,Male,15000.0,34,Rent,14421.896803646074,24,579,2,0.5746966357280135,1
2499,48,Female,45722.07022711363,324,Rent,4079.717666636285,12,321,0,0.5233232482384834,0
2500,60,Female,75049.91458299999,381,Rent,38656.75711271372,12,367,0,0.10607026123111615,0
2501,25,Male,69605.25905443367,354,Rent,25555.01912232549,60,357,0,0.11406173470895811,0
2502,40,Male,101313.03149671262,238,Mortgage,20272.091659284215,60,826,0,0.10517871568541068,0
2503,60,Male,52149.714366628374,333,Mortgage,10947.51354715596,24,563,0,0.2833200427530722,0
2504,64,Female,41383.64795223608,148,Mortgage,14082.060053970199,24,722,0,0.5901289807435605,0
2505,21,Male,43358.30506651609,110,Own,3284.6567477977096,60,798,2,0.5484189074290591,1
2506,50,Male,56361.36325722495,407,Rent,19699.38880052859,24,590,1,0.22526753005709202,0
2507,41,Female,82432.95191902643,16,Mortgage,18361.840591660926,48,468,2,0.3050974329294629,1
2508,40,Female,82682.82017770983,401,Mortgage,12934.43077441254,36,761,2,0.5122141820432633,1
2509,26,Female,48879.706563326574,225,Mortgage,15299.154251312935,60,652,0,0.4792917559355535,0
2510,42,Female,55060.16973355584,139,Rent,12014.770841938194,60,539,0,0.16630901836746412,0
2511,38,Male,37767.96841594271,143,Rent,10058.660915443581,12,582,0,0.15388843726483833,0
2512,28,Female,39855.6890478891,259,Rent,7236.1262810658245,24,748,0,0.3718602642064386,0
2513,59,Female,70925.14426874345,216,Mortgage,4791.825326896862,60,365,0,0.1510559092399353,0
2514,52,Male,82044.22777463352,161,Rent,7980.962084758661,60,626,1,0.5125093362603597,1
2515,53,Male,36054.32639060372,91,Mortgage,8748.712772068382,48,755,0,0.22666329485538997,0
2516,36,Male,54859.12704262703,173,Own,25891.99427043226,24,776,0,0.19416487929613238,0
2517,32,Female,45138.43887841584,330,Rent,8813.580179704715,36,584,0,0.19283574336716133,0
2518,58,Male,67277.43319104012,204,Rent,1000.0,48,330,0,0.12261576265057847,0
2519,54,Female,42229.67955287089,414,Mortgage,17916.920173900977,36,747,0,0.42091740982544545,0
2520,34,Female,15000.0,152,Rent,21236.08617533388,12,513,3,0.18224801401941013,1
2521,56,Female,70073.81422224003,102,Rent,24687.656021478317,60,324,0,0.2166689888636272,0
2522,53,Male,43930.327402865216,201,Mortgage,16661.641828873435,48,672,0,0.47565301824768313,0
2523,43,Female,46011.1256822389,279,Mortgage,3598.9113980970706,36,696,3,0.12874062770636177,1
2524,65,Male,58711.758333836784,64,Mortgage,7010.703746524725,24,636,0,0.20137255633593734,0
2525,22,Male,57056.6728630524,116,Own,21001.641384599476,12,579,0,0.17467426015246765,0
2526,61,Male,59122.43317504778,152,Mortgage,29590.397800956165,12,847,0,0.10242450660477795,0
2527,41,Female,17405.33669507609,155,Rent,3571.066655569428,60,497,0,0.36967107425536005,0
2528,22,Female,61126.180240729846,163,Own,17119.177937154058,60,778,2,0.19501699944673165,0
2529,47,Female,15000.0,81,Mortgage,9450.595652905267,36,369,0,0.41645325189285076,1
2530,29,Male,65391.302875620146,5,Own,6759.299120550286,36,804,0,0.3508897822318606,0
2531,21,Female,72367.62564221161,321,Own,15349.968060086896,12,409,0,0.4339390263749373,0
2532,31,Female,22629.59714549567,66,Rent,13663.527983977621,36,681,0,0.5907821696463699,0
2533,23,Female,56568.65981163098,237,Own,1000.0,60,696,0,0.20993702531455147,0
2534,43,Female,71143.58259228864,71,Mortgage,17015.922947807245,12,708,0,0.43293857246302037,0
2535,46,Female,41019.92759256934,94,Own,18280.957083751953,12,650,0,0.5168054361839548,0
2536,24,Male,63472.727314172465,303,Own,22473.21737217027,24,833,0,0.5786931139400415,0
2537,38,Male,15000.0,466,Rent,9272.945493479016,24,800,0,0.41116716799082054,0
2538,26,Male,71963.92236486822,325,Rent,1000.0,36,720,0,0.16541701050387728,0
2539,55,Male,50599.884773863516,77,Mortgage,10786.90430267073,36,410,1,0.12692395295495554,1
2540,42,Female,44843.412467279355,66,Rent,22059.261627729204,60,508,0,0.23925656946223492,0
2541,63,Male,69680.8290580896,175,Mortgage,14241.341800151955,60,738,0,0.5640786512059207,0
2542,35,Female,84585.79351447953,320,Mortgage,23493.073861824338,24,477,0,0.36846591464190537,0
2543,42,Male,59714.316827079936,171,Rent,1990.9677370339177,12,724,0,0.3896527693174292,0
2544,57,Male,82174.2776609779,477,Own,23120.97309732382,48,627,0,0.4053012642332898,0
2545,62,Male,18934.334949460404,254,Rent,17490.452966106495,48,310,0,0.2661076251034413,1
2546,32,Female,63318.97675668131,62,Own,11450.982202834066,36,551,0,0.19079544308292815,0
2547,67,Female,47359.922942914556,301,Own,25703.530383429636,48,534,0,0.5771208465813581,0
2548,69,Male,34235.61790567366,402,Mortgage,17400.241748855427,48,553,0,0.4776925365114041,0
2549,62,Female,15000.0,245,Mortgage,5157.932603373434,24,777,2,0.35552506113947113,1
2550,58,Male,62235.74098005326,191,Rent,24818.7403575368,12,428,1,0.28835258482106496,1
2551,38,Male,67505.80106833058,466,Own,12582.858791941037,60,831,0,0.3413861378717711,0
2552,65,Male,76840.45501986495,328,Rent,15369.464501392604,24,399,0,0.11683259825054124,0
2553,55,Female,73529.80875270063,70,Mortgage,6367.06432002329,60,589,0,0.22374675353255927,0
2554,50,Male,34565.8062588326,365,Own,14483.22342298003,24,525,0,0.22535300289059565,0
2555,44,Male,75814.11030624261,228,Rent,5539.381837395997,24,424,1,0.32267367001170044,1
2556,62,Male,77926.95007823689,433,Rent,13278.06204687363,48,737,0,0.21813460478201288,0
2557,50,Female,44800.32149494589,62,Mortgage,15306.796725154305,60,646,0,0.1927285790420685,0
2558,34,Male,50568.565274234374,296,Mortgage,21057.741076717746,24,482,0,0.482763878720339,0
2559,26,Female,31316.91585900916,244,Mortgage,1000.0,48,650,0,0.546752707744409,0
2560,23,Male,79617.72581306665,6,Mortgage,25029.985169091375,36,814,0,0.13356997977241017,0
2561,36,Female,19764.257080621283,392,Rent,25343.02239520433,60,677,0,0.2048269085134918,0
2562,27,Male,60699.413447275394,259,Mortgage,13110.109774602848,24,764,0,0.4868434027697448,0
2563,34,Male,38063.41623768574,88,Mortgage,16290.550439787667,36,639,0,0.5079173948179092,0
2564,29,Female,27842.94360886978,176,Rent,18065.240433211948,48,440,0,0.3500800510415656,1
2565,35,Female,15000.0,203,Rent,15833.693392974455,24,410,0,0.44744140353597484,1
2566,41,Male,45691.87744058014,133,Own,21034.29387683258,48,560,0,0.13880015349497352,0
2567,55,Female,24708.297708041897,81,Rent,11127.604890869552,48,487,0,0.5247643647440925,0
2568,22,Male,51128.38906547608,20,Own,7398.715867825278,48,670,0,0.516364378209454,0
2569,47,Male,85386.74646801248,398,Mortgage,19281.68034384337,60,657,0,0.4467010235333533,0
2570,22,Male,53990.14652877777,127,Own,1000.0,36,572,0,0.5581634867551475,0
2571,55,Female,89945.61004569297,194,Own,21190.44514270962,36,748,0,0.12381713172440925,0
2572,38,Male,30354.53493043693,193,Mortgage,22225.830981924504,12,716,0,0.21548175226390373,0
2573,34,Female,24381.184000013047,183,Mortgage,7177.0742832132155,24,687,0,0.28127268052826715,0
2574,40,Male,29459.688235434434,246,Mortgage,29220.867046552987,48,637,0,0.179294437041311,0
2575,38,Female,48697.989224893914,360,Own,11488.412121160687,24,610,0,0.5074138306747393,0
2576,30,Female,104458.97375448607,359,Rent,10627.592093254643,36,628,0,0.47859661150886745,0
2577,45,Male,16757.70572897119,323,Rent,8464.787500218361,36,346,0,0.48662621723215227,1
2578,22,Female,62393.26236324849,159,Rent,19481.042354580357,48,448,0,0.2456467363540791,0
